id,merged,dsh1,dshpct,beds,bed_days,medicare_days,medicaid_days,days,employees,medicare_disch,medicaid_disch,discharges,status_cat,state_cat,city_cat,county_cat
10001,0.0,8633626.0,0.149800002574921,408.0,149328.0,42785.0,15986.0,87760.0,2160.60009765625,7790.0,3931.0,17435.0,0,1,756,704
10005,0.0,2891397.0,0.125300005078316,204.0,74664.0,17787.0,6381.0,36415.0,1056.02001953125,3797.0,1291.0,9168.0,2,1,290,939
10006,0.0,3498027.0,0.095100000500679,358.0,130670.0,28599.0,7909.0,52665.0,968.530029296875,5039.0,1765.0,10862.0,2,1,941,855
10007,0.0,185865.0,0.0533000007271767,78.0,28548.0,4122.0,619.0,5867.0,153.449996948242,819.0,133.0,1302.0,3,1,2072,376
10008,0.0,287870.0,0.171299993991852,29.0,10614.0,1764.0,668.0,3240.0,106.699996948242,374.0,166.0,744.0,0,1,1639,387
10009,0.0,175131.0,,130.0,47450.0,2148.0,293.0,3153.0,108.370002746582,572.0,104.0,967.0,5,55,3172,1739
10010,0.0,1112826.0,,90.0,32850.0,10194.0,2185.0,18949.0,477.600006103516,2278.0,482.0,4712.0,5,55,3172,1739
10011,0.0,2023583.0,0.0612000003457069,279.0,101835.0,23284.0,10013.0,75795.0,1101.23999023438,4117.0,1683.0,14380.0,0,1,259,755
10012,0.0,928833.0,0.119999997317791,97.0,35405.0,5771.0,2818.0,13469.0,371.5,1416.0,844.0,3758.0,3,1,969,429
10015,0.0,9767.0,,27.0,3699.0,295.0,,592.0,75.0299987792969,92.0,30.0,204.0,5,55,3172,1739
10016,0.0,2216102.0,0.0882000029087067,193.0,70572.0,17256.0,8645.0,52461.0,822.969970703125,3364.0,2094.0,10594.0,3,1,22,1404
10018,0.0,,,12.0,4392.0,73.0,16.0,117.0,146.0,23.0,3.0,85.0,1,1,259,755
10019,0.0,2402331.0,0.138099998235703,185.0,67710.0,14171.0,6819.0,29534.0,591.669982910156,2950.0,1530.0,7044.0,3,1,2568,339
10021,0.0,477348.0,0.119999997317791,77.0,28182.0,3536.0,1624.0,7810.0,270.019989013672,760.0,376.0,1973.0,3,1,2108,404
10022,0.0,198467.0,0.110799998044968,45.0,16425.0,2735.0,383.0,3830.0,107.620002746582,386.0,114.0,759.0,3,1,470,284
10023,0.0,11055136.0,0.259099990129471,363.0,132495.0,24504.0,27050.0,83797.0,1963.59997558594,5124.0,3837.0,16789.0,3,1,1845,1017
10024,0.0,4447886.0,0.124399997293949,255.0,93330.0,26523.0,10905.0,63984.0,1223.7900390625,4926.0,2890.0,14474.0,3,1,1845,1017
10025,0.0,1276420.0,0.183200001716614,84.0,30660.0,8038.0,3096.0,15163.0,336.820007324219,1106.0,511.0,2718.0,3,1,2900,267
10027,0.0,12764.0,0.120399996638298,20.0,4380.0,99.0,16.0,164.0,89.4000015258789,28.0,7.0,46.0,1,1,829,337
10029,0.0,5189715.0,0.121200002729893,258.0,94428.0,28498.0,12099.0,62347.0,1905.2900390625,5266.0,2243.0,15507.0,3,1,2070,866
10032,0.0,175605.0,0.119999997317791,34.0,12444.0,1367.0,343.0,2365.0,79.4499969482422,383.0,99.0,723.0,3,1,3007,1258
10033,0.0,25413478.0,0.222000002861023,997.0,364902.0,69343.0,80308.0,276544.0,7053.0,12027.0,9832.0,42199.0,1,1,259,755
10034,0.0,277447.0,0.0698999986052513,37.0,13505.0,3329.0,689.0,6326.0,231.940002441406,701.0,175.0,1532.0,1,1,2772,504
10035,0.0,2121890.0,0.108499996364117,115.0,41975.0,12246.0,3131.0,21304.0,783.280029296875,2992.0,1541.0,6568.0,3,1,662,395
10036,0.0,1354337.0,0.188199996948242,88.0,32120.0,5499.0,2483.0,10410.0,241.720001220703,1383.0,670.0,2999.0,3,1,74,376
10038,0.0,934736.0,0.0948000028729439,125.0,45625.0,7449.0,1580.0,13620.0,280.339996337891,1707.0,489.0,3559.0,2,1,83,224
10039,0.0,14818807.0,0.111400000751019,839.0,306235.0,83320.0,41917.0,212477.0,5223.85986328125,14637.0,7361.0,44166.0,2,1,1314,917
10040,0.0,4759657.0,0.129199996590614,267.0,97356.0,29728.0,12346.0,65773.0,968.219970703125,4875.0,2299.0,12397.0,3,1,1016,513
10043,0.0,58213.0,,27.0,9882.0,1189.0,129.0,2541.0,121.139999389648,214.0,41.0,538.0,5,55,3172,1739
10044,0.0,106706.0,0.0571999996900558,36.0,13176.0,1569.0,184.0,2656.0,137.529998779297,436.0,83.0,831.0,2,1,1165,934
10045,0.0,343462.0,0.0851999968290329,42.0,15372.0,5106.0,499.0,6663.0,301.25,836.0,,1289.0,3,1,921,528
10046,0.0,1295479.0,0.0566999986767769,256.0,93440.0,19311.0,2879.0,33054.0,491.25,3035.0,509.0,5649.0,2,1,1016,513
10047,0.0,187581.0,0.120899997651577,22.0,7370.0,1435.0,363.0,2428.0,57.4599990844727,422.0,125.0,793.0,3,1,1049,209
10049,0.0,839782.0,0.119999997317791,131.0,47946.0,5073.0,3261.0,13270.0,359.440002441406,1449.0,989.0,4042.0,2,1,870,337
10050,0.0,102368.0,0.0504000000655651,40.0,14600.0,1847.0,351.0,4128.0,121.01000213623,410.0,110.0,1085.0,3,1,2066,148
10051,0.0,105654.0,0.119999997317791,24.0,8760.0,824.0,298.0,1359.0,81.3099975585938,220.0,107.0,423.0,3,1,889,613
10052,0.0,152634.0,0.0741999968886375,46.0,16836.0,1511.0,222.0,2543.0,72.6800003051758,516.0,65.0,957.0,3,1,676,1518
10054,0.0,1105116.0,0.156700000166893,120.0,43920.0,4980.0,2295.0,10886.0,287.019989013672,1228.0,593.0,2936.0,3,1,701,1023
10055,0.0,2296837.0,0.0627000033855438,234.0,85357.0,27788.0,7545.0,57436.0,1210.0,4852.0,1371.0,11638.0,3,1,756,704
10056,0.0,,,442.0,161330.0,36174.0,6092.0,108578.0,1803.08996582031,6256.0,835.0,20369.0,3,1,259,755
10058,0.0,,,25.0,9125.0,1922.0,39.0,2973.0,105.120002746582,144.0,10.0,252.0,0,1,472,135
10059,0.0,276515.0,0.0803000032901764,37.0,13542.0,3995.0,420.0,5481.0,149.630004882812,666.0,106.0,1145.0,3,1,1868,860
10061,0.0,904254.0,0.119999997317791,170.0,62220.0,7136.0,3095.0,13374.0,387.700012207031,1622.0,1159.0,3856.0,3,1,2530,749
10062,0.0,177625.0,0.0588000006973743,73.0,26718.0,3150.0,418.0,5730.0,223.940002441406,630.0,125.0,1178.0,3,1,1046,574
10064,0.0,1052131.0,,185.0,56240.0,9966.0,,23479.0,749.0,1732.0,306.0,3805.0,5,55,3172,1739
10065,0.0,1780584.0,0.166600003838539,75.0,27375.0,5514.0,3045.0,11538.0,461.179992675781,1586.0,737.0,3246.0,1,1,35,1518
10066,0.0,27656.0,0.119999997317791,22.0,8030.0,229.0,22.0,316.0,35.1100006103516,63.0,9.0,99.0,3,1,940,376
10069,0.0,388721.0,0.112000003457069,30.0,10980.0,3176.0,596.0,5402.0,149.330001831055,716.0,155.0,1483.0,3,1,883,86
10073,0.0,504388.0,0.168400004506111,46.0,16836.0,4281.0,1170.0,6982.0,171.580001831055,729.0,68.0,1373.0,0,1,110,318
10078,0.0,4126092.0,0.118500001728535,217.0,79205.0,24867.0,9770.0,50999.0,1229.81994628906,4735.0,2551.0,12159.0,3,1,83,224
10079,0.0,1550412.0,0.144899994134903,101.0,36865.0,7994.0,3045.0,16322.0,451.329986572266,1780.0,1061.0,4553.0,2,1,118,882
10083,0.0,805219.0,0.0577999986708164,112.0,40992.0,11665.0,3868.0,25839.0,563.530029296875,2467.0,886.0,6052.0,2,1,946,78
10085,0.0,1911566.0,0.130999997258186,178.0,37736.0,12639.0,5136.0,26749.0,892.640014648438,2350.0,1241.0,6004.0,3,1,701,1023
10086,0.0,242739.0,0.0575000010430813,61.0,22265.0,3577.0,480.0,5623.0,192.520004272461,969.0,174.0,1714.0,2,1,3104,934
10087,0.0,2552258.0,0.274699985980988,131.0,47946.0,6377.0,12084.0,40272.0,1319.19995117188,926.0,2070.0,6677.0,3,1,1827,1003
10089,0.0,2422815.0,0.153600007295609,135.0,49410.0,11046.0,5652.0,25997.0,509.0,2345.0,2015.0,6050.0,2,1,1358,1630
10090,0.0,2397504.0,0.0595000013709068,349.0,127385.0,29226.0,11015.0,79313.0,1766.0,4886.0,1620.0,14273.0,2,1,1827,1003
10091,0.0,247054.0,0.119999997317791,24.0,8760.0,1834.0,1693.0,4867.0,111.160003662109,492.0,656.0,1401.0,1,1,1145,316
10092,0.0,16251594.0,0.177200004458427,519.0,189954.0,64527.0,33056.0,144436.0,,12189.0,,31882.0,1,1,2868,1580
10095,0.0,71708.0,0.119999997317791,28.0,10220.0,1397.0,266.0,2066.0,69.1900024414062,138.0,131.0,440.0,1,1,1127,636
10097,0.0,193669.0,0.119999997317791,33.0,12078.0,1848.0,593.0,4262.0,138.559997558594,450.0,139.0,1166.0,3,1,3055,504
10099,0.0,505968.0,0.119999997317791,49.0,17934.0,4418.0,2196.0,9187.0,228.440002441406,1043.0,576.0,2341.0,1,1,340,510
10100,0.0,586624.0,0.0252999998629093,129.0,47815.0,13434.0,4098.0,35480.0,820.0,2875.0,1465.0,9186.0,2,1,902,78
10101,0.0,1388745.0,0.272000014781952,81.0,29646.0,3622.0,3228.0,9578.0,252.0,1010.0,1291.0,2865.0,2,1,2770,1516
10102,0.0,43187.0,0.119999997317791,21.0,7686.0,338.0,96.0,612.0,41.6399993896484,98.0,30.0,202.0,3,1,410,1687
10103,0.0,3426663.0,0.0869000032544136,268.0,98253.0,28651.0,11288.0,73703.0,1246.71997070312,4810.0,1888.0,13029.0,3,1,259,755
10104,0.0,3704773.0,0.114900000393391,339.0,123794.0,24319.0,12284.0,66077.0,1397.0,4025.0,1385.0,11993.0,0,1,259,755
10108,0.0,302600.0,0.0564999990165234,56.0,20440.0,4099.0,1118.0,9680.0,263.640014648438,988.0,284.0,2462.0,3,1,2279,70
10109,0.0,296026.0,0.119999997317791,40.0,14600.0,2897.0,467.0,4699.0,181.240005493164,487.0,140.0,922.0,2,1,442,1195
10110,0.0,183200.0,0.119999997317791,30.0,10980.0,1790.0,1155.0,4261.0,122.430000305176,356.0,255.0,909.0,4,1,2882,199
10112,0.0,623913.0,0.119999997317791,89.0,32574.0,7018.0,4081.0,13549.0,249.039993286133,1343.0,1160.0,3403.0,1,1,721,930
10113,0.0,8262842.0,0.117700003087521,605.0,220825.0,51903.0,20632.0,135499.0,2098.0,9054.0,3812.0,26711.0,3,1,1827,1003
10114,0.0,1829828.0,0.131699994206429,187.0,69335.0,10984.0,6794.0,35335.0,787.700012207031,2002.0,1258.0,7562.0,3,1,238,755
10118,0.0,6267140.0,0.403400003910065,163.0,59495.0,8764.0,7664.0,22495.0,458.179992675781,2372.0,2568.0,6895.0,3,1,2551,406
10120,0.0,293629.0,0.119999997317791,94.0,34404.0,2079.0,1278.0,4807.0,184.190002441406,587.0,435.0,1428.0,3,1,1837,1011
10125,0.0,439829.0,0.119999997317791,50.0,18250.0,4387.0,791.0,6230.0,130.25,929.0,302.0,1712.0,3,1,1161,1705
10126,0.0,452729.0,0.119999997317791,97.0,35502.0,2355.0,697.0,5932.0,230.75,688.0,301.0,1698.0,2,1,2852,1197
10128,0.0,103405.0,0.119999997317791,35.0,12810.0,1525.0,406.0,2740.0,86.1900024414062,232.0,180.0,636.0,3,1,1350,316
10129,0.0,309175.0,0.119999997317791,55.0,20075.0,1802.0,1524.0,5387.0,160.929992675781,531.0,766.0,8379.0,3,1,184,78
10130,0.0,433170.0,0.119999997317791,40.0,14600.0,3525.0,702.0,9169.0,169.419998168945,760.0,180.0,2181.0,2,1,2169,1448
10131,0.0,,,149.0,54276.0,17911.0,3173.0,38354.0,811.679992675781,3864.0,584.0,9386.0,3,1,1314,917
10137,1.0,384237.0,0.449400007724762,149.0,54385.0,792.0,6456.0,12741.0,650.150024414062,153.0,1783.0,2488.0,1,1,259,755
10138,0.0,140633.0,0.119999997317791,33.0,12078.0,1200.0,521.0,2352.0,61.189998626709,314.0,198.0,1093.0,1,1,3159,1502
10139,0.0,2057370.0,0.0465999990701675,468.0,171288.0,29601.0,13145.0,94286.0,1427.13000488281,5769.0,1723.0,20307.0,2,1,259,755
10144,0.0,751226.0,0.0333000011742115,193.0,70476.0,16718.0,2745.0,44313.0,889.989990234375,2778.0,520.0,8238.0,2,1,1827,1003
10146,0.0,373398.0,0.119999997317791,59.0,21594.0,3203.0,1883.0,7151.0,187.020004272461,669.0,506.0,1743.0,3,1,1351,224
10148,0.0,479309.0,0.119999997317791,44.0,16104.0,3198.0,1183.0,5843.0,116.540000915527,962.0,495.0,2043.0,3,1,893,358
10149,0.0,3014513.0,0.236100003123283,149.0,54385.0,9866.0,16331.0,48633.0,891.5,2135.0,2816.0,10127.0,3,1,1845,1017
10150,0.0,336953.0,0.119999997317791,44.0,16104.0,2531.0,604.0,4252.0,177.059997558594,587.0,210.0,1161.0,2,1,1129,209
10152,0.0,146128.0,0.0971999987959862,124.0,26536.0,1175.0,481.0,3944.0,129.0,250.0,111.0,900.0,3,1,1827,1003
10157,0.0,,,122.0,44530.0,3901.0,339.0,6509.0,208.369995117188,824.0,101.0,1475.0,3,1,1906,339
10158,0.0,827007.0,0.119999997317791,92.0,33672.0,6758.0,1312.0,9936.0,199.869995117188,1304.0,469.0,2593.0,3,1,2448,546
10164,0.0,1407077.0,0.174999997019768,122.0,44530.0,7391.0,4126.0,16477.0,358.570007324219,1575.0,1049.0,4035.0,3,1,2759,1519
10168,0.0,,,66.0,24156.0,3993.0,118.0,8080.0,253.789993286133,1186.0,62.0,2578.0,2,1,2190,1321
10169,0.0,424390.0,0.119999997317791,49.0,17934.0,4124.0,508.0,6097.0,146.419998168945,806.0,174.0,1398.0,1,1,125,510
10171,0.0,,,25.0,1950.0,132.0,15.0,288.0,52.5,30.0,7.0,62.0,1,1,393,209
11300,0.0,,,15.0,5475.0,1619.0,56.0,1816.0,89.0,168.0,18.0,250.0,1,1,492,1647
11301,1.0,,,,,,,,,,,,5,55,3172,1739
11302,0.0,,,25.0,9150.0,2100.0,67.0,2358.0,68.620002746582,166.0,19.0,219.0,3,1,2332,546
11304,0.0,,,25.0,5375.0,1129.0,28.0,1465.0,53.6699981689453,66.0,11.0,193.0,3,1,393,209
12006,0.0,,,191.0,69715.0,5690.0,12.0,8327.0,,219.0,1.0,314.0,3,1,1827,1003
12007,0.0,,,65.0,23725.0,7691.0,,9889.0,66.1999969482422,299.0,,379.0,3,1,1845,1017
12008,0.0,,,38.0,13870.0,6987.0,,9701.0,87.1600036621094,245.0,,335.0,3,1,259,755
12009,0.0,,,45.0,16425.0,5737.0,,8757.0,54.5999984741211,215.0,,310.0,3,1,259,755
12010,0.0,,,35.0,12810.0,7452.0,,8942.0,62.7000007629395,260.0,,309.0,3,1,756,704
12011,0.0,,,38.0,13908.0,7243.0,,8670.0,50.9000015258789,267.0,,304.0,1,1,83,224
12012,0.0,,,32.0,10320.0,7056.0,,8578.0,52.2000007629395,266.0,,306.0,1,1,2868,1580
12013,0.0,,,52.0,19032.0,2594.0,,3547.0,24.8999996185303,93.0,,118.0,1,1,22,1404
13025,0.0,,,100.0,36600.0,23747.0,279.0,32557.0,301.769989013672,1810.0,32.0,2529.0,3,1,259,755
13027,0.0,,,25.0,9925.0,2795.0,,3902.0,29.8600006103516,230.0,,559.0,3,1,687,78
13028,0.0,,,70.0,25620.0,15358.0,,21166.0,184.619995117188,1231.0,,1704.0,3,1,1845,1017
13029,0.0,,,70.0,25550.0,16706.0,,23670.0,180.25,1226.0,,1802.0,2,1,1314,917
13030,0.0,,,39.0,14274.0,11304.0,131.0,13485.0,119.559997558594,867.0,8.0,1076.0,3,1,756,704
13032,0.0,,,44.0,16104.0,11780.0,51.0,14416.0,127.76000213623,814.0,4.0,1027.0,3,1,1016,513
13033,0.0,,,48.0,17520.0,12495.0,,16017.0,145.270004272461,898.0,,1148.0,3,1,2190,1321
13300,0.0,,,350.0,112724.0,540.0,47410.0,81579.0,3529.80004882812,79.0,8034.0,13595.0,1,1,259,755
13301,0.0,,,268.0,98088.0,301.0,47678.0,66328.0,858.609985351562,93.0,6594.0,9597.0,2,1,1827,1003
14000,0.0,,,94.0,34310.0,1651.0,9128.0,23901.0,74.620002746582,109.0,484.0,1917.0,3,1,259,140
14005,0.0,,,76.0,25536.0,1968.0,,22172.0,98.379997253418,55.0,,369.0,3,1,1845,1017
14006,0.0,,,68.0,24888.0,1248.0,5921.0,11361.0,178.669998168945,189.0,457.0,1312.0,1,1,1016,513
14007,0.0,,,138.0,50370.0,1616.0,,50370.0,478.5,65.0,,447.0,3,1,2868,1580
14008,0.0,,,260.0,103220.0,6457.0,,58577.0,297.630004882812,116.0,,629.0,3,1,1885,1003
14009,0.0,,,79.0,28914.0,4455.0,,28001.0,133.169998168945,141.0,,677.0,1,1,701,1023
14012,0.0,,,126.0,46116.0,9013.0,,35707.0,209.660003662109,260.0,,353.0,1,1,2868,1580
14014,0.0,,,44.0,16104.0,1276.0,5375.0,12790.0,169.0,142.0,600.0,1458.0,3,1,1827,1003
14016,0.0,,,40.0,10620.0,4088.0,,5027.0,33.2400016784668,279.0,,334.0,3,1,662,395
14018,0.0,,,20.0,2380.0,925.0,,925.0,27.0,41.0,,41.0,1,1,1301,917
20001,0.0,10617787.0,0.214100003242493,357.0,130645.0,23517.0,25803.0,93919.0,2294.67993164062,4210.0,3495.0,17039.0,3,0,72,30
20006,0.0,1221538.0,0.107600003480911,74.0,27084.0,6238.0,3498.0,17304.0,534.419982910156,1347.0,875.0,4579.0,2,0,2123,945
20008,0.0,474657.0,0.119999997317791,45.0,16425.0,2116.0,1694.0,6722.0,410.279998779297,490.0,300.0,1785.0,3,0,1386,772
20012,0.0,1660035.0,0.151800006628036,127.0,46482.0,5020.0,4120.0,20708.0,1053.83996582031,1104.0,959.0,5290.0,3,0,898,1090
20017,0.0,2168458.0,0.09009999781847,182.0,66612.0,8203.0,3752.0,25027.0,627.97998046875,1638.0,687.0,5813.0,3,0,72,1033
20024,0.0,664290.0,0.0983999967575073,46.0,16790.0,2802.0,1409.0,8633.0,548.0,716.0,395.0,2332.0,3,0,2620,789
20027,0.0,,,27.0,9882.0,1744.0,309.0,3778.0,1200.0,225.0,64.0,788.0,3,0,2601,1418
21301,0.0,,,11.0,4026.0,244.0,332.0,1325.0,77.620002746582,37.0,16.0,162.0,2,0,2894,1605
21302,0.0,,,6.0,2196.0,578.0,8.0,746.0,76.1600036621094,59.0,7.0,110.0,2,0,2557,790
21303,0.0,,,11.0,4015.0,732.0,57.0,1325.0,164.509994506836,117.0,13.0,303.0,3,0,2601,1419
21304,0.0,,,12.0,4380.0,1034.0,23.0,1489.0,91.5100021362305,83.0,16.0,161.0,3,0,2187,1715
21305,0.0,,,8.0,2920.0,656.0,15.0,913.0,5470.0,65.0,22.0,106.0,3,0,3141,1714
21306,0.0,,,25.0,9150.0,941.0,964.0,3225.0,190.729995727539,163.0,181.0,812.0,2,0,1460,1085
21307,0.0,,,13.0,4745.0,348.0,3.0,506.0,39.560001373291,20.0,2.0,43.0,3,0,610,369
21308,0.0,,,18.0,6588.0,432.0,635.0,1794.0,482.200012207031,108.0,224.0,606.0,3,0,1988,1084
21309,0.0,,,14.0,5124.0,465.0,289.0,1023.0,400.0,59.0,129.0,250.0,3,0,746,450
21310,0.0,,,17.0,6222.0,624.0,1.0,1811.0,,186.0,1.0,696.0,2,0,1463,817
21311,0.0,,,20.0,7300.0,1438.0,979.0,4271.0,231.710006713867,376.0,276.0,1300.0,3,0,1427,569
21312,0.0,,,14.0,5124.0,194.0,,597.0,241.0,58.0,,226.0,2,0,166,1089
21313,0.0,,,21.0,7665.0,1583.0,650.0,3305.0,240.179992675781,293.0,191.0,864.0,3,0,1278,788
22001,0.0,,,60.0,21960.0,4922.0,4065.0,12495.0,224.100006103516,151.0,57.0,309.0,3,0,72,30
24001,0.0,,,110.0,40260.0,,25221.0,32050.0,197.309997558594,,658.0,903.0,3,0,72,31
24002,0.0,,,80.0,29200.0,2911.0,1881.0,20724.0,245.550003051758,330.0,139.0,1683.0,3,0,72,30
30001,0.0,1927992.0,0.456999987363815,232.0,84912.0,2162.0,2874.0,20609.0,438.5,546.0,952.0,5272.0,2,3,2196,931
30002,0.0,13694523.0,0.217899993062019,578.0,211548.0,32337.0,46115.0,153943.0,3361.39990234375,5683.0,8772.0,32636.0,4,3,2196,931
30006,0.0,12774604.0,0.219999998807907,493.0,174532.0,28449.0,42375.0,125074.0,2619.48999023438,6271.0,8915.0,29122.0,2,3,2857,1198
30007,0.0,1915936.0,0.118199996650219,99.0,36135.0,7521.0,4277.0,16440.0,673.799987792969,1693.0,1417.0,4287.0,2,3,626,1728
30010,0.0,3143497.0,0.117799997329712,350.0,127750.0,11816.0,7619.0,44542.0,1111.0,2779.0,1625.0,10577.0,2,3,2857,1198
30011,0.0,2082923.0,0.0597000010311604,428.0,156220.0,18443.0,11932.0,72501.0,1443.0,3783.0,2109.0,14777.0,2,3,2857,1198
30012,0.0,,,134.0,49044.0,13730.0,1345.0,30608.0,1057.18005371094,3644.0,447.0,6805.0,2,3,2281,1728
30013,0.0,5032433.0,0.119999997317791,369.0,133918.0,27900.0,16223.0,68862.0,1854.38000488281,5422.0,3128.0,14181.0,2,3,3165,1738
30014,0.0,2084935.0,0.0577000007033348,260.0,95143.0,17933.0,11606.0,72022.0,1402.25,3866.0,2498.0,16491.0,1,3,2196,931
30016,0.0,2457506.0,0.144899994134903,164.0,59860.0,11266.0,7436.0,33030.0,718.130004882812,2243.0,2585.0,7665.0,2,3,448,1199
30022,0.0,3329424.0,0.456499993801117,290.0,105850.0,4172.0,10503.0,70322.0,3133.0,704.0,9162.0,16100.0,4,3,2196,931
30023,0.0,9994219.0,0.222599998116493,245.0,89425.0,16830.0,17076.0,56356.0,1608.98999023438,3733.0,4313.0,13081.0,2,3,934,335
30024,0.0,15518208.0,0.251899987459183,508.0,185283.0,24828.0,14669.0,139319.0,4236.89990234375,5119.0,7994.0,27968.0,2,3,2196,931
30030,0.0,7098724.0,0.280800014734268,219.0,79935.0,9327.0,1682.0,44528.0,1010.60998535156,2200.0,6730.0,11740.0,3,3,2196,931
30033,0.0,414371.0,0.0465000011026859,39.0,14235.0,3759.0,1011.0,6596.0,221.020004272461,1152.0,334.0,2164.0,3,3,2161,579
30036,0.0,5033222.0,0.125,243.0,88695.0,16990.0,3940.0,73875.0,1592.2099609375,4225.0,5228.0,17832.0,3,3,479,931
30037,0.0,3019999.0,0.193299993872643,181.0,66185.0,5880.0,7971.0,33019.0,805.799987792969,1344.0,1854.0,8381.0,2,3,2196,931
30038,0.0,1952763.0,0.049100000411272,333.0,122118.0,20533.0,10713.0,73573.0,1956.30004882812,4114.0,2111.0,16169.0,2,3,2532,931
30043,0.0,571032.0,0.0676999986171722,88.0,26752.0,4892.0,2250.0,12364.0,589.929992675781,1301.0,980.0,3783.0,2,3,2585,332
30055,0.0,2539432.0,0.0930000022053719,196.0,71540.0,16648.0,7980.0,41754.0,1454.25,3094.0,1954.0,9034.0,2,3,1442,1006
30061,0.0,,,386.0,141276.0,33070.0,3972.0,78854.0,1721.57995605469,7718.0,1087.0,19954.0,3,3,2739,931
30062,0.0,1079892.0,0.119999997317791,89.0,32574.0,4282.0,3842.0,13742.0,759.849975585938,1164.0,982.0,3930.0,3,3,2581,1052
30064,0.0,11043922.0,0.226400002837181,479.0,171651.0,28206.0,42782.0,133477.0,3649.52001953125,4290.0,700.0,24370.0,4,3,2857,1198
30065,0.0,9604456.0,0.219799995422363,639.0,233874.0,22423.0,50966.0,145410.0,2798.55004882812,4955.0,12057.0,39295.0,2,3,1775,931
30067,0.0,42058.0,0.0193000007420778,25.0,11712.0,1321.0,233.0,2122.0,146.839996337891,333.0,72.0,606.0,1,3,2144,823
30068,0.0,293690.0,0.119999997317791,49.0,17934.0,1673.0,1875.0,6672.0,421.709991455078,438.0,811.0,1801.0,2,3,2458,597
30069,0.0,795568.0,0.025000000372529,162.0,59130.0,15631.0,969.0,28025.0,583.390014648438,3305.0,699.0,6483.0,3,3,1492,1006
30083,0.0,1152293.0,0.143199995160103,136.0,49776.0,3825.0,632.0,20732.0,549.75,998.0,226.0,5755.0,2,3,2196,931
30085,0.0,2480271.0,0.064800001680851,267.0,97722.0,18900.0,933.0,67852.0,1471.97998046875,4958.0,3101.0,18789.0,3,3,2857,1198
30087,0.0,,,426.0,155805.0,26181.0,7989.0,92341.0,2135.63989257812,5096.0,1489.0,19321.0,2,3,2532,931
30088,0.0,,,318.0,116388.0,29922.0,9743.0,79888.0,1462.93005371094,6998.0,2885.0,19433.0,2,3,1775,931
30089,0.0,8056984.0,0.180000007152557,499.0,182634.0,23616.0,38701.0,132378.0,2431.76000976562,5219.0,11553.0,36862.0,3,3,1066,931
30092,0.0,1269877.0,0.0562000013887882,195.0,71473.0,10750.0,6881.0,46187.0,1053.23999023438,2545.0,1975.0,12894.0,1,3,2196,931
30093,0.0,1339092.0,0.0315999984741211,344.0,125904.0,22844.0,8182.0,61211.0,1379.08996582031,5558.0,3089.0,16926.0,2,3,2741,931
30094,0.0,4446285.0,0.210400000214577,217.0,79205.0,8814.0,2018.0,46459.0,874.780029296875,2287.0,5194.0,11552.0,3,3,1066,931
30100,1.0,,,60.0,7800.0,584.0,143.0,1487.0,175.119995117188,135.0,42.0,414.0,3,3,2857,1198
30101,0.0,990122.0,0.0395999997854233,139.0,50735.0,14294.0,811.0,28170.0,578.27001953125,3044.0,764.0,6450.0,3,3,379,1006
30103,0.0,,,261.0,89718.0,29670.0,1718.0,64719.0,4602.14013671875,5997.0,227.0,12213.0,2,3,2196,931
30105,0.0,,,111.0,40582.0,8915.0,1133.0,21525.0,432.140014648438,2290.0,257.0,5774.0,3,3,1775,931
30106,1.0,,,,,,,,,,,,5,55,3172,1739
30107,0.0,,,23.0,8418.0,1031.0,,2172.0,77.1699981689453,388.0,,860.0,3,3,1775,931
30108,0.0,,,33.0,12045.0,456.0,,2034.0,116.889999389648,268.0,,1223.0,3,3,2196,931
30110,0.0,2707572.0,0.180500000715256,164.0,59860.0,7557.0,1238.0,35282.0,680.809997558594,1841.0,326.0,10027.0,2,3,1084,931
30111,0.0,2481549.0,0.282299995422363,231.0,49275.0,6012.0,10277.0,34504.0,944.880004882812,1090.0,1906.0,6697.0,3,3,2857,1198
30112,0.0,,,24.0,8784.0,687.0,,2076.0,82.1699981689453,256.0,,795.0,3,3,479,931
30114,0.0,,,126.0,46116.0,6497.0,590.0,14460.0,,1976.0,258.0,4285.0,2,3,2082,1198
30115,0.0,5246904.0,0.241500005125999,214.0,78324.0,10422.0,21709.0,63369.0,1291.80004882812,2761.0,5089.0,17759.0,2,3,2196,931
30117,0.0,770660.0,0.0995000004768372,71.0,26078.0,5105.0,2521.0,11724.0,310.910003662109,1129.0,683.0,3082.0,3,3,966,1006
30118,0.0,998807.0,0.119999997317791,72.0,26352.0,3205.0,4077.0,11010.0,443.529998779297,1074.0,1329.0,4232.0,3,3,2282,1728
30119,0.0,2111376.0,0.0808999985456467,212.0,77380.0,12034.0,2498.0,49901.0,1068.51000976562,2947.0,2607.0,12868.0,2,3,1054,931
30120,0.0,74428.0,0.0443999990820885,19.0,6954.0,930.0,563.0,3502.0,300.700012207031,296.0,242.0,1337.0,2,3,1054,931
30121,0.0,2665255.0,0.104500003159046,167.0,60955.0,12017.0,1.0,37657.0,680.900024414062,2506.0,1742.0,8515.0,3,3,1775,931
30122,0.0,2062919.0,0.11540000140667,165.0,60390.0,9380.0,11146.0,51577.0,1175.97998046875,2305.0,2824.0,13714.0,3,3,1054,931
30123,0.0,,,64.0,23424.0,5443.0,490.0,14879.0,450.690002441406,1315.0,134.0,4062.0,2,3,2532,931
